time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Superficial velocity - continuous gas,Superficial velocity - continuous oil,Superficial velocity - bubbles,Superficial velocity - droplets,Superficial velocity - total gas,Superficial velocity - total liquid,Superficial velocity - total,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil,Wall temperature - inner surface
1001.1163688349158,750.0000000000002,,168.2436980540212,8431.29720630477,0,8431.29720630477,417.24204974558575,425.2186540488346,,,,,,,,355.63794781859184,,,,,,,,20.4090093955694,20.4090093955694,20.4090093955694,4,,,,,,19.596928869356418
1001.1163688349158,766.6666666666669,0,,,,,,,0,110.00002985120109,0,-2.5765872252871868e-107,0,110.00002985120109,110.00002985120109,,0,5.377913564843563,0,-1.2596963299572505e-108,0,5.377913564843563,5.377913564843563,,,,,,,,5.371082825621242,5.371082825621235,
1001.1163688349158,783.3333333333335,,165.90945174000177,8444.857592737195,0,8444.857592737195,417.27520833062044,425.2186540488346,,,,,,,,355.1824758197403,,,,,,,,19.706625359258055,19.706625359258055,19.706625359258055,4,,,,,,18.93048099092732
1001.1163688349158,800.0000000000002,0,,,,,,,0,110.00003856589719,0,-8.240214058481745e-107,0,110.00003856589719,110.00003856589719,,0,5.364269841450577,0,-4.018428751234516e-108,0,5.364269841450577,5.364269841450577,,,,,,,,5.3578122653838,5.357812265383793,
1001.1163688349158,816.666666666667,,163.6426805861678,8457.779366284354,0,8457.779366284354,417.3067112930736,425.2186540488346,,,,,,,,354.7281321367542,,,,,,,,19.03546150656979,19.03546150656979,19.03546150656979,4,,,,,,18.29354841476635
1001.1163688349158,833.3333333333336,0,,,,,,,0,110.00004921814437,0,-2.5238348863039014e-106,0,110.00004921814437,110.00004921814437,,0,5.351370736266338,0,-1.2278154646049907e-107,0,5.351370736266338,5.351370736266338,,,,,,,,5.345264207461686,5.345264207461679,
1001.1163688349158,850.0000000000002,,161.441336221031,8470.421561071169,0,8470.421561071169,417.3374442128303,425.2186540488346,,,,,,,,354.2748551201056,,,,,,,,18.394082560564698,18.394082560564698,18.394082560564698,4,,,,,,17.6848095763051
1001.1163688349158,866.666666666667,0,,,,,,,0,110.00006217556265,0,-7.41642897751058e-106,0,110.00006217556265,110.00006217556265,,0,5.339172228199728,0,-3.5997790224828716e-107,0,5.339172228199728,5.339172228199728,,,,,,,,5.333396150173343,5.333396150173336,
1001.1163688349158,883.3333333333337,,159.29885923941706,8482.604849768211,0,8482.604849768211,417.3669791269186,425.2186540488346,,,,,,,,353.8225866703609,,,,,,,,17.78111701083816,17.78111701083816,17.78111701083816,4,,,,,,17.102956222506123
1001.1163688349158,900.0000000000003,0,,,,,,,0,110.0000778773229,0,-2.094452102605105e-105,0,110.0000778773229,110.0000778773229,,0,5.32763331659657,0,-1.0144059001757374e-106,0,5.32763331659657,5.32763331659657,,,,,,,,5.322151513410084,5.322151513410077,
1001.1163688349158,916.666666666667,,157.20533731449754,8494.40623370533,0,8494.40623370533,417.39551141082853,425.2186540488346,,,,,,,,353.3712707243357,,,,,,,,17.193606688778175,17.193606688778175,17.193606688778175,4,,,,,,16.54519165256727
1001.1163688349158,933.3333333333337,0,,,,,,,0,110.00009684925395,0,-5.6934375337604936e-105,0,110.00009684925395,110.00009684925395,,0,5.31668189647547,0,-2.7518336011959304e-106,0,5.31668189647547,5.31668189647547,,,,,,,,5.760542122730386,5.760542122730378,
1001.1163688349158,950.0000000000005,,77.19707556158099,8656.935336378318,0,8656.935336378318,417.78092792746804,425.2186540488346,,,,,,,,80.85059112502752,,,,,,,,7.382873147316673,7.382873147316673,7.382873147316673,4,,,,,,7.219540440361811
1001.1163688349158,966.6666666666671,0,,,,,,,0,110.00012267036355,0,-1.2014237087780362e-104,0,110.00012267036355,110.00012267036355,,0,6.285265351339326,0,-6.864780352735604e-106,0,6.285265351339326,6.285265351339326,,,,,,,,6.2843875393362,6.284387539336192,
1001.1163688349158,983.3333333333337,,75.43798581756808,8659.432001895419,0,8659.432001895419,417.7867410576171,425.2186540488346,,,,,,,,80.26572909454676,,,,,,,,7.251201471722084,7.251201471722084,7.251201471722084,4,,,,,,7.0942554648805185
1001.1163688349158,1000.0000000000005,0,,,,,,,0,110.00015336582867,0,-2.4904420760678136e-104,0,110.00015336582867,110.00015336582867,,0,6.283511725902086,0,-1.4226091063354178e-105,0,6.283511725902086,6.283511725902086,,,,,,,,6.283511725902094,6.283511725902086,
1200.5520253811922,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.786687923792695,0,0,0,5.786687923792695,5.786687923792695,,,,,,,,5.786687918262166,5.786687918262166,
1200.5520253811922,16.666666666666668,,331.16225603311824,10615.278488509284,0,10615.278488509284,421.5338913857538,425.2186540488346,,,,,,,,366.054755066871,,,,,,,,39.28455326052642,39.28455326052642,39.28455326052642,4,,,,,,37.88339972306369
1200.5520253811922,33.333333333333336,0,,,,,,,0,109.99999979921874,0,-9.664710198271076e-148,0,109.99999979921874,109.99999979921874,,0,5.786687913230346,0,-5.084241981026486e-149,0,5.786687913230346,5.786687913230346,,,,,,,,5.778438876847786,5.778438876847778,
1200.5520253811922,50,,323.1966967084658,10521.374725932694,0,10521.374725932694,421.3845465479028,425.2186540488346,,,,,,,,365.5641681051052,,,,,,,,38.557353063544554,38.557353063544554,38.557353063544554,4,,,,,,37.17331962022621
1200.5520253811922,66.66666666666667,0,,,,,,,0,109.99999959857715,0,-8.308085298991823e-146,0,109.99999959857715,109.99999959857715,,0,5.770213314786368,0,-4.358129507960798e-147,0,5.770213314786368,5.770213314786368,,,,,,,,5.761898413327242,5.761898413327234,
1200.5520253811922,83.33333333333334,,314.9981091986057,10423.109432168083,0,10423.109432168083,421.2255002259689,425.2186540488346,,,,,,,,365.0758567892284,,,,,,,,37.823697696661725,37.823697696661725,37.823697696661725,4,,,,,,36.45679235978719
1200.5520253811922,100,0,,,,,,,0,109.99999939811168,0,-3.5778519145609563e-144,0,109.99999939811168,109.99999939811168,,0,5.75360743051605,0,-1.871414133958384e-145,0,5.75360743051605,5.75360743051605,,,,,,,,5.745222600532912,5.745222600532904,
1200.5520253811922,116.66666666666667,,306.5804263116599,10320.026479178227,0,10320.026479178227,421.0555339431299,425.2186540488346,,,,,,,,364.5889375679111,,,,,,,,37.08282409073786,37.08282409073786,37.08282409073786,4,,,,,,35.733049831944925
1200.5520253811922,133.33333333333334,0,,,,,,,0,109.99999919795762,0,-1.0291748167728391e-142,0,109.99999919795762,109.99999919795762,,0,5.7368621632586825,0,-5.367485553429361e-144,0,5.7368621632586825,5.7368621632586825,,,,,,,,5.728400637354344,5.728400637354336,
1200.5520253811922,150,,297.9580522793093,10211.604229794784,0,10211.604229794784,420.87321395115976,425.2186540488346,,,,,,,,364.1034219061781,,,,,,,,36.33386929651539,36.33386929651539,36.33386929651539,4,,,,,,35.001222718052986
1200.5520253811922,166.66666666666669,0,,,,,,,0,109.99999899833341,0,-2.224626585435246e-141,0,109.99999899833341,109.99999899833341,,0,5.719964024789999,0,-1.1567985593776062e-142,0,5.719964024789999,5.719964024789999,,,,,,,,5.711417662815565,5.711417662815557,
1200.5520253811922,183.33333333333337,,289.1452599568665,10097.233425759809,0,10097.233425759809,420.6768242648212,425.2186540488346,,,,,,,,363.6193225675813,,,,,,,,35.57583548355586,35.57583548355586,35.57583548355586,4,,,,,,34.26030462315646
1200.5520253811922,200.00000000000003,0,,,,,,,0,109.99999879951507,0,-3.8544404590344984e-140,0,109.99999879951507,109.99999879951507,,0,5.702896791160364,0,-1.9983160332219407e-141,0,5.702896791160364,5.702896791160364,,,,,,,,5.694255772415453,5.6942557724154454,
1200.5520253811922,216.66666666666669,,280.15521602041343,9976.194768815132,0,9976.194768815132,420.4642872965217,425.2186540488346,,,,,,,,363.1366536708373,,,,,,,,34.80755876671827,34.80755876671827,34.80755876671827,4,,,,,,33.509119975677095
1200.5520253811922,233.33333333333337,0,,,,,,,0,109.99999860182177,0,-5.5762207638798374e-139,0,109.99999860182177,109.99999860182177,,0,5.685640889547181,0,-2.882217198840232e-140,0,5.685640889547181,5.685640889547181,,,,,,,,5.676893305265309,5.676893305265301,
1200.5520253811922,250.00000000000003,,270.99877320645925,9847.62879554305,0,9847.62879554305,420.2330548482581,425.2186540488346,,,,,,,,362.65543096787405,,,,,,,,34.0276680633209,34.0276680633209,34.0276680633209,4,,,,,,32.74628154366616
1200.5520253811922,266.6666666666667,0,,,,,,,0,109.9999984056119,0,-6.928517692468638e-138,0,109.9999984056119,109.9999984056119,,0,5.668172586535238,0,-3.570184965363742e-139,0,5.668172586535238,5.668172586535238,,,,,,,,5.659303891049386,5.659303891049379,
1200.5520253811922,283.33333333333337,,261.68297562042335,9710.494589023383,0,9710.494589023383,419.9799551945311,425.2186540488346,,,,,,,,362.1756721883321,,,,,,,,33.23452979553258,33.23452979553258,33.23452979553258,4,,,,,,31.970133156447105
1200.5520253811922,300,0,,,,,,,0,109.99999821128976,0,-7.548044020132746e-137,0,109.99999821128976,109.99999821128976,,0,5.650462895001257,0,-3.877267578102457e-138,0,5.650462895001257,5.650462895001257,,,,,,,,5.641455151146175,5.641455151146168,
1200.5520253811922,316.66666666666663,,252.2091821723969,9563.511877533636,0,9563.511877533636,419.7009732854124,425.2186540488346,,,,,,,,361.69739747300395,,,,,,,,32.426172010147525,32.426172010147525,32.426172010147525,4,,,,,,31.17867082519382
1200.5520253811922,333.3333333333333,0,,,,,,,0,109.99999801933004,0,-7.324601778897931e-136,0,109.99999801933004,109.99999801933004,,0,5.632476071327202,0,-3.7505131813178303e-137,0,5.632476071327202,5.632476071327202,,,,,,,,5.623306919285323,5.623306919285316,
1200.5520253811922,350,,242.57067008822648,9405.078164621258,0,9405.078164621258,419.3909268117949,425.2186540488346,,,,,,,,361.2206299313157,,,,,,,,31.600180339001383,31.600180339001383,31.600180339001383,4,,,,,,30.369433977896392
1200.5520253811922,366.66666666666663,0,,,,,,,0,109.99999783032536,0,-6.41081226476281e-135,0,109.99999783032536,109.99999783032536,,0,5.61416756214724,0,-3.271943179432024e-136,0,5.61416756214724,5.61416756214724,,,,,,,,5.603825060901039,5.603825060901032,
1200.5520253811922,383.33333333333326,,200.93040838613777,8253.952814485898,0,8253.952814485898,416.7988743036401,425.2186540488346,,,,,,,,360.74531231749637,,,,,,,,30.671149475406423,30.671149475406423,30.671149475406423,4,,,,,,29.324339477030207
1200.5520253811922,399.99999999999994,0,,,,,,,0,109.99999763389741,0,-5.123496753015063e-134,0,109.99999763389741,109.99999763389741,,0,5.593520585808534,0,-2.6053077432504976e-135,0,5.593520585808534,5.593520585808534,,,,,,,,5.580556374675734,5.5805563746757265,
1200.5520253811922,416.66666666666663,,197.20832808839427,8272.086765691954,0,8272.086765691954,416.84501844116517,425.2186540488346,,,,,,,,360.27162657826085,,,,,,,,29.512120775536914,29.512120775536914,29.512120775536914,4,,,,,,28.22651990229167
1200.5520253811922,433.33333333333326,0,,,,,,,0,109.99999745544845,0,-3.7867082690914934e-133,0,109.99999745544845,109.99999745544845,,0,5.56765211035699,0,-1.9166431612193864e-134,0,5.56765211035699,5.56765211035699,,,,,,,,5.55544457595917,5.555444575959163,
1200.5520253811922,449.9999999999999,,193.68290351379,8289.884119972498,0,8289.884119972498,416.89011964384514,425.2186540488346,,,,,,,,359.8004559816927,,,,,,,,28.40433002889415,28.40433002889415,28.40433002889415,4,,,,,,27.177060024048103
1200.5520253811922,466.6666666666666,0,,,,,,,0,109.99999728757572,0,-2.5974227500877317e-132,0,109.99999728757572,109.99999728757572,,0,5.5432904480280145,0,-1.3089335522809359e-133,0,5.5432904480280145,5.5432904480280145,,,,,,,,5.531791286931708,5.531791286931701,
1200.5520253811922,483.33333333333326,,190.33546951339198,8307.31660723985,0,8307.31660723985,416.93411827569577,425.2186540488346,,,,,,,,359.33130182084824,,,,,,,,27.345661546537826,27.345661546537826,27.345661546537826,4,,,,,,26.173970849456623
1200.5520253811922,499.9999999999999,0,,,,,,,0,109.99999713251252,0,-1.6594314913879294e-131,0,109.99999713251252,109.99999713251252,,0,5.520339727671639,0,-8.327841660052729e-133,0,5.520339727671639,5.520339727671639,,,,,,,,5.509503503434961,5.509503503434954,
1200.5520253811922,516.6666666666665,,187.14902000980777,8324.361187395458,0,8324.361187395458,416.9769686019695,425.2186540488346,,,,,,,,358.8640470542132,,,,,,,,26.334052885579922,26.334052885579922,26.334052885579922,4,,,,,,25.215313660652612
1200.5520253811922,533.3333333333333,0,,,,,,,0,109.99999699326678,0,-9.908765036574625e-131,0,109.99999699326678,109.99999699326678,,0,5.498709731113169,0,-4.953220383566187e-132,0,5.498709731113169,5.498709731113169,,,,,,,,5.488494188806303,5.488494188806296,
1200.5520253811922,550,,184.1084987206557,8340.822552936379,0,8340.822552936379,417.01819478557474,425.2186540488346,,,,,,,,358.39858231665056,,,,,,,,25.36749468417895,25.36749468417895,25.36749468417895,4,,,,,,24.299178106526313
1200.5520253811922,566.6666666666666,0,,,,,,,0,109.99999687380937,0,-5.548324897013983e-130,0,109.99999687380937,109.99999687380937,,0,5.478316527179323,0,-2.763225531391745e-131,0,5.478316527179323,5.478316527179323,,,,,,,,5.468682336985158,5.468682336985151,
1200.5520253811922,583.3333333333333,,181.19943816859532,8357.047842721551,0,8357.047842721551,417.0586787336102,425.2186540488346,,,,,,,,357.93480508785706,,,,,,,,24.4440325462823,24.4440325462823,24.4440325462823,4,,,,,,23.42377181470681
1200.5520253811922,600,0,,,,,,,0,109.99999677937475,0,-2.92243059121215e-129,0,109.99999677937475,109.99999677937475,,0,5.459081968071655,0,-1.4503444191389838e-130,0,5.459081968071655,5.459081968071655,,,,,,,,5.449992572371197,5.4499925723711895,
1200.5520253811922,616.6666666666667,,178.40993520760478,8372.880239439404,0,8372.880239439404,417.098038653557,425.2186540488346,,,,,,,,357.4726191992052,,,,,,,,23.561774310376165,23.561774310376165,23.561774310376165,4,,,,,,22.58729646357034
1200.5520253811922,633.3333333333334,0,,,,,,,0,109.99999671664288,0,-1.452244773983298e-128,0,109.99999671664288,109.99999671664288,,0,5.440933391023964,0,-7.1832430168702684e-130,0,5.440933391023964,5.440933391023964,,,,,,,,5.4323548111486355,5.432354811148628,
1200.5520253811922,650,,175.7280651397443,8388.0694004149,0,8388.0694004149,417.1356667599558,425.2186540488346,,,,,,,,357.01193477007615,,,,,,,,22.718893080127202,22.718893080127202,22.718893080127202,4,,,,,,21.788007934784048
1200.5520253811922,666.6666666666667,0,,,,,,,0,109.99999669405861,0,-6.827135778182549e-128,0,109.99999669405861,109.99999669405861,,0,5.423803238828783,0,-3.366276568954698e-129,0,5.423803238828783,5.423803238828783,,,,,,,,5.415703849955344,5.415703849955337,
1200.5520253811922,683.3333333333335,,173.14513759583235,8402.890803503327,0,8402.890803503327,417.1722591966727,425.2186540488346,,,,,,,,356.5526674994051,,,,,,,,21.913625804097478,21.913625804097478,21.913625804097478,4,,,,,,21.024279203988613
1200.5520253811922,700.0000000000001,0,,,,,,,0,109.99999672222302,0,-3.044038332539834e-127,0,109.99999672222302,109.99999672222302,,0,5.407628616102716,0,-1.4964572078237548e-128,0,5.407628616102716,5.407628616102716,,,,,,,,5.399979011560799,5.3999790115607915,
1200.5520253811922,716.6666666666667,,170.65241071565177,8417.296326728758,0,8417.296326728758,417.20770749931563,425.2186540488346,,,,,,,,356.0947381594767,,,,,,,,21.144276561431298,21.144276561431298,21.144276561431298,4,,,,,,20.29450926059826
1200.5520253811922,733.3333333333335,0,,,,,,,0,109.9999968142254,0,-1.2903542401011413e-126,0,109.9999968142254,109.9999968142254,,0,5.392351023142338,0,-6.325493825764927e-128,0,5.392351023142338,5.392351023142338,,,,,,,,5.385123841236728,5.385123841236721,
1200.5520253811922,750.0000000000002,,168.24229437559498,8431.295182668313,0,8431.295182668313,417.2420447897154,425.2186540488346,,,,,,,,355.6380723995536,,,,,,,,20.409216180391923,20.409216180391923,20.409216180391923,4,,,,,,19.597165490123132
1200.5520253811922,766.6666666666669,0,,,,,,,0,109.99999698610408,0,-5.2116984277763566e-126,0,109.99999698610408,109.99999698610408,,0,5.37791601448927,0,-2.5480070186699833e-127,0,5.37791601448927,5.37791601448927,,,,,,,,5.371085806580292,5.371085806580285,
1200.5520253811922,783.3333333333335,,165.9059143132999,8444.658004035942,0,8444.658004035942,417.27472101962144,425.2186540488346,,,,,,,,355.1826005251135,,,,,,,,19.70688338198272,19.70688338198272,19.70688338198272,4,,,,,,18.93075800182993
1200.5520253811922,800.0000000000002,0,,,,,,,0,109.99999724428274,0,-2.0098351280654506e-125,0,109.99999724428274,109.99999724428274,,0,5.364272938629815,0,-9.801185871529143e-127,0,5.364272938629815,5.364272938629815,,,,,,,,5.357815978163541,5.357815978163534,
1200.5520253811922,816.666666666667,,163.64062392549909,8457.776208544856,0,8457.776208544856,417.3067036057619,425.2186540488346,,,,,,,,354.7282569407799,,,,,,,,19.03577974465736,19.03577974465736,19.03577974465736,4,,,,,,18.293909817603947
1200.5520253811922,833.3333333333336,0,,,,,,,0,109.99999761836654,0,-7.414672600168251e-125,0,109.99999761836654,109.99999761836654,,0,5.351374561658515,0,-3.607153744968962e-126,0,5.351374561658515,5.351374561658515,,,,,,,,5.345268770807308,5.345268770807301,
1200.5520253811922,850.0000000000002,,161.43885146270833,8470.41764890292,0,8470.41764890292,417.3374347159193,425.2186540488346,,,,,,,,354.27497988020735,,,,,,,,18.394473227737933,18.394473227737933,18.394473227737933,4,,,,,,17.68525188162215
1200.5520253811922,866.666666666667,0,,,,,,,0,109.99999814612372,0,-2.621552020639929e-124,0,109.99999814612372,109.99999814612372,,0,5.339176922816825,0,-1.272448207860062e-125,0,5.339176922816825,5.339176922816825,,,,,,,,5.333401723898948,5.333401723898941,
1200.5520253811922,883.3333333333337,,159.2958540229236,8482.600026995256,0,8482.600026995256,417.3669674514384,425.2186540488346,,,,,,,,353.8227113569089,,,,,,,,17.78159448119834,17.78159448119834,17.78159448119834,4,,,,,,17.103495397329823
1200.5520253811922,900.0000000000003,0,,,,,,,0,109.99999886466755,0,-8.898032912111714e-124,0,109.99999886466755,109.99999886466755,,0,5.327639039939994,0,-4.3095916373199316e-125,0,5.327639039939994,5.327639039939994,,,,,,,,5.3221582942860275,5.32215829428602,
1200.5520253811922,916.666666666667,,157.1993743459968,8494.192839890009,0,8494.192839890009,417.39499615644166,425.2186540488346,,,,,,,,353.3713954307089,,,,,,,,17.194188957025062,17.194188957025062,17.194188957025062,4,,,,,,16.545832591116493
1200.5520253811922,933.3333333333337,0,,,,,,,0,109.99999981327596,0,-2.903970285370916e-123,0,109.99999981327596,109.99999981327596,,0,5.316688859397538,0,-1.4035914991328607e-124,0,5.316688859397538,5.316688859397538,,,,,,,,5.760553729522752,5.760553729522744,
1200.5520253811922,950.0000000000005,,77.19319388782206,8656.927840799657,0,8656.927840799657,417.7809104702758,425.2186540488346,,,,,,,,80.85059283687544,,,,,,,,7.383279020469502,7.383279020469502,7.383279020469502,4,,,,,,7.219996699666808
1200.5520253811922,966.6666666666671,0,,,,,,,0,110.0000012419822,0,-6.90785191440132e-123,0,110.0000012419822,110.0000012419822,,0,6.285281861797726,0,-3.947072350122904e-124,0,6.285281861797726,6.285281861797726,,,,,,,,6.284405797682321,6.284405797682313,
1200.5520253811922,983.3333333333337,,75.43352962020981,8659.422721932753,0,8659.422721932753,417.7867194564525,425.2186540488346,,,,,,,,80.26572962746037,,,,,,,,7.251667367626169,7.251667367626169,7.251667367626169,4,,,,,,7.0947785899358
1200.5520253811922,1000.0000000000005,0,,,,,,,0,110.00000313601909,0,-1.6162995148010988e-122,0,110.00000313601909,110.00000313601909,,0,6.283530085943567,0,-9.232787581460648e-124,0,6.283530085943567,6.283530085943567,,,,,,,,6.283530085943575,6.283530085943567,
1404.2307461204314,0,0,,,,,,,0,110,0,0,0,110,110,,0,5.7866877637669125,0,0,0,5.7866877637669125,5.7866877637669125,,,,,,,,5.786687762884304,5.786687762884304,
1404.2307461204314,16.666666666666668,,331.16226083309726,10615.278498921809,0,10615.278498921807,421.53389140217325,425.2186540488346,,,,,,,,366.0547965692722,,,,,,,,39.28455318308511,39.28455318308511,39.28455318308511,4,,,,,,37.88339964821978
1404.2307461204314,33.333333333333336,0,,,,,,,0,109.99999997175487,0,-9.970916374234514e-169,0,109.99999997175487,109.99999997175487,,0,5.786687762281042,0,-5.245325434211456e-170,0,5.786687762281042,5.786687762281042,,,,,,,,5.778438725853417,5.778438725853409,
1404.2307461204314,50,,323.1967007023014,10521.374746278047,0,10521.374746278047,421.3845465805373,425.2186540488346,,,,,,,,365.5642096186411,,,,,,,,38.55735290732184,38.55735290732184,38.55735290732184,4,,,,,,37.17331947058847
1404.2307461204314,66.66666666666667,0,,,,,,,0,109.99999994332917,0,-1.0201650782071364e-166,0,109.99999994332917,109.99999994332917,,0,5.770213172781642,0,-5.3514272506503005e-168,0,5.770213172781642,5.770213172781642,,,,,,,,5.7618982712461175,5.7618982712461095,
1404.2307461204314,83.33333333333334,,314.9981121984338,10423.109465610078,0,10423.109465610078,421.2255002805858,425.2186540488346,,,,,,,,365.0758983122424,,,,,,,,37.82369745898791,37.82369745898791,37.82369745898791,4,,,,,,36.45679213462125
1404.2307461204314,100,0,,,,,,,0,109.99999991465731,0,-5.227152387396111e-165,0,109.99999991465731,109.99999991465731,,0,5.753607297345309,0,-2.734089285799243e-166,0,5.753607297345309,5.753607297345309,,,,,,,,5.745222467274193,5.745222467274185,
1404.2307461204314,116.66666666666667,,306.5804281958382,10320.02652539558,0,10320.02652539558,421.05553402006467,425.2186540488346,,,,,,,,364.588979098886,,,,,,,,37.082823770436164,37.082823770436164,37.082823770436164,4,,,,,,35.73304953177177
1404.2307461204314,133.33333333333334,0,,,,,,,0,109.99999988567409,0,-1.7883763564850695e-163,0,109.99999988567409,109.99999988567409,,0,5.73686203884018,0,-9.326971310310595e-165,0,5.73686203884018,5.73686203884018,,,,,,,,5.728400512860229,5.728400512860221,
1404.2307461204314,150,,297.95805294101643,10211.60428842735,0,10211.60428842735,420.8732140507584,425.2186540488346,,,,,,,,364.1034634436111,,,,,,,,36.33386889420518,36.33386889420518,36.33386889420518,4,,,,,,35.00122234535763
1404.2307461204314,166.66666666666669,0,,,,,,,0,109.99999985631221,0,-4.596342874789478e-162,0,109.99999985631221,109.99999985631221,,0,5.71996390907484,0,-2.3900832174428808e-163,0,5.71996390907484,5.71996390907484,,,,,,,,5.711417547064681,5.711417547064673,
1404.2307461204314,183.33333333333337,,289.1452593080589,10097.233496401072,0,10097.233496401072,420.6768243874384,425.2186540488346,,,,,,,,363.6193641099853,,,,,,,,35.57583500195909,35.57583500195909,35.57583500195909,4,,,,,,34.260304182677714
1404.2307461204314,200.00000000000003,0,,,,,,,0,109.99999982650017,0,-9.46599644130111e-161,0,109.99999982650017,109.99999982650017,,0,5.7028966841365305,0,-4.907599982026462e-162,0,5.7028966841365305,5.7028966841365305,,,,,,,,5.694255665427064,5.694255665427056,
1404.2307461204314,216.66666666666669,,280.1552139914555,9976.194851005726,0,9976.194851005726,420.464287442521,425.2186540488346,,,,,,,,363.13669521674075,,,,,,,,34.807558210991544,34.807558210991544,34.807558210991544,4,,,,,,33.50911947475578
1404.2307461204314,233.33333333333337,0,,,,,,,0,109.99999979616038,0,-1.627290979493672e-159,0,109.99999979616038,109.99999979616038,,0,5.685640791244617,0,-8.411083626707954e-161,0,5.685640791244617,5.685640791244617,,,,,,,,5.676893207105377,5.676893207105369,
1404.2307461204314,250.00000000000003,,270.99876974097526,9847.628888764311,0,9847.628888764311,420.2330550180167,425.2186540488346,,,,,,,,362.65547251581864,,,,,,,,34.02766744148107,34.02766744148107,34.02766744148107,4,,,,,,32.74628099274082
1404.2307461204314,266.6666666666667,0,,,,,,,0,109.99999976520995,0,-2.4019486062774063e-158,0,109.99999976520995,109.99999976520995,,0,5.668172497033155,0,-1.237696278040781e-159,0,5.668172497033155,5.668172497033155,,,,,,,,5.659303801840233,5.659303801840226,
1404.2307461204314,283.33333333333337,,261.68297066548024,9710.494692689872,0,9710.494692689872,419.9799553884468,425.2186540488346,,,,,,,,362.1757137368721,,,,,,,,33.234529119093,33.234529119093,33.234529119093,4,,,,,,31.970132569838995
1404.2307461204314,300,0,,,,,,,0,109.99999973356111,0,-3.107722208148735e-157,0,109.99999973356111,109.99999973356111,,0,5.650462814439819,0,-1.596369892480612e-158,0,5.650462814439819,5.650462814439819,,,,,,,,5.641455071082659,5.641455071082652,
1404.2307461204314,316.66666666666663,,252.20917566416105,9563.511990983221,0,9563.511990983221,419.7009735039107,425.2186540488346,,,,,,,,361.69743902070303,,,,,,,,32.426171295151676,32.426171295151676,32.426171295151676,4,,,,,,31.17867022240131
1404.2307461204314,333.3333333333333,0,,,,,,,0,109.99999970112246,0,-3.580735245633073e-156,0,109.99999970112246,109.99999970112246,,0,5.632475999927017,0,-1.8334913989018178e-157,0,5.632475999927017,5.632475999927017,,,,,,,,5.623306848662239,5.6233068486622315,
1404.2307461204314,350,,242.57066193263057,9405.078287100874,0,9405.078287100874,419.3909270553387,425.2186540488346,,,,,,,,361.22067147674477,,,,,,,,31.600179607759117,31.600179607759117,31.600179607759117,4,,,,,,30.369433385753496
1404.2307461204314,366.66666666666663,0,,,,,,,0,109.99999966780088,0,-3.7203964403979007e-155,0,109.99999966780088,109.99999966780088,,0,5.6141675002423215,0,-1.8988117133434066e-156,0,5.6141675002423215,5.6141675002423215,,,,,,,,5.603824997524877,5.60382499752487,
1404.2307461204314,383.33333333333326,,200.93039667148474,8253.952931431397,0,8253.952931431397,416.7988746018435,425.2186540488346,,,,,,,,360.74535385909763,,,,,,,,30.671148529350205,30.671148529350205,30.671148529350205,4,,,,,,29.32433879262402
1404.2307461204314,399.99999999999994,0,,,,,,,0,109.99999962958395,0,-3.5306214509562174e-154,0,109.99999962958395,109.99999962958395,,0,5.593520529017416,0,-1.7953276029649706e-155,0,5.593520529017416,5.593520529017416,,,,,,,,5.580556321554228,5.580556321554221,
1404.2307461204314,416.66666666666663,,197.20831427686213,8272.086891911438,0,8272.086891911438,416.845018761678,425.2186540488346,,,,,,,,360.27166811547187,,,,,,,,29.512120022125828,29.512120022125828,29.512120022125828,4,,,,,,28.226519453942387
1404.2307461204314,433.33333333333326,0,,,,,,,0,109.99999959096128,0,-3.102405671536383e-153,0,109.99999959096128,109.99999959096128,,0,5.567652067949113,0,-1.5702832197252055e-154,0,5.567652067949113,5.567652067949113,,,,,,,,5.5554445380459745,5.555444538045967,
1404.2307461204314,449.9999999999999,,193.6828871674235,8289.884254577515,0,8289.884254577515,416.89011998425923,425.2186540488346,,,,,,,,359.8004975125061,,,,,,,,28.404329553346884,28.404329553346884,28.404329553346884,4,,,,,,27.177059906182706
1404.2307461204314,466.6666666666666,0,,,,,,,0,109.99999955216465,0,-2.531473525531035e-152,0,109.99999955216465,109.99999955216465,,0,5.543290421075217,0,-1.2756993638556384e-153,0,5.543290421075217,5.543290421075217,,,,,,,,5.5317912655057455,5.531791265505738,
1404.2307461204314,483.33333333333326,,190.33545000250365,8307.316749506725,0,8307.316749506725,416.9341186340538,425.2186540488346,,,,,,,,359.3313433434926,,,,,,,,27.3456614538311,27.3456614538311,27.3456614538311,4,,,,,,26.173971180096657
